IDpol,Actual,Pred_LGBM
92528.0,35.27,1077.7552576788212
92530.0,586.31,1396.5575822555325
92561.0,1128.12,2423.9921532964613
92578.0,1128.12,140.45136798782923
92587.0,841.98,1177.8321402095055
92797.0,598.89,1974.0248422946818
92802.0,1128.12,7343.598268787473
92948.0,729.92,2698.6138158165722
92998.0,272.66,1759.1336485684146
93001.0,1128.12,1345.5849104313916
93003.0,308.25,4866.302338210462
93166.0,1128.12,2834.3336054407127
93212.0,355.29,2602.015907752762
93236.0,1128.12,-2160.900446381201
93240.0,288.18,523.0840598890574
93247.0,1289.3,3320.08689974344
93277.0,175.73,915.7853452776396
93295.0,191.63,1612.143905849544
93313.0,2040.86,660.6149167875005
93379.0,4698.84,1125.0623612898823
93409.0,414.52,3181.9617670460407
93449.0,544.9,1454.1159589337874
93522.0,1220.34,1080.0844986090226
93551.0,75.67,1653.9171415774165
93621.0,4177.11,6955.3249128237685
93637.0,3740.49,1466.1887092242885
93650.0,1128.12,5092.268011147985
93671.0,49.39,636.5081434586416
93693.0,1128.12,1374.9153353707823
93725.0,61.04,1696.521820135235
93758.0,2971.39,1473.1637504078146
93852.0,3980.93,3360.2073176802705
93898.0,47.59,-866.4040156044973
93932.0,1128.12,1928.84538230509
93944.0,20640.73,1122.166538465126
93954.0,1128.12,1830.5763717466743
93954.0,1128.12,1830.5763717466743
93954.0,1128.12,1830.5763717466743
93954.0,1128.12,1830.5763717466743
93954.0,2405.62,1830.5763717466743
93983.0,1128.12,2789.731000427615
94003.0,1128.12,-1453.7400182113934
94008.0,1128.12,2619.1068585153203
94029.0,4622.78,4799.04315613473
94059.0,75.18,1327.37412674164
94061.0,454.8,3210.6392775712347
94073.0,1031.23,898.6794636537412
94073.0,212.23,898.6794636537412
94075.0,1128.12,1495.4278843896727
94096.0,1128.12,176.54116356457112
94216.0,1422.04,1491.080030006852
94222.0,1128.12,1782.4166263998031
94234.0,1128.12,1475.7013926513998
94240.0,1128.12,1675.6430226731654
94272.0,1128.12,2040.7548106775787
94289.0,1128.12,-551.5747170573192
94291.0,1128.12,907.0886780734199
94311.0,1128.12,2202.353211573953
94394.0,1128.12,1243.779218849705
94436.0,1089.03,987.9883723151013
94451.0,1128.12,713.8293408103453
94453.0,1128.12,782.4739176941772
94468.0,334.05,511.73543897335276
94474.0,330.87,1493.359931061651
94476.0,2128.12,1373.999616551183
94483.0,1128.12,470.7751777903129
94483.0,1128.12,470.7751777903129
94493.0,1555.87,1867.535314414223
94493.0,1128.12,1867.535314414223
94574.0,1128.12,1637.1287059969075
94584.0,1128.12,1561.667250784059
94592.0,1128.12,3606.232819532276
94594.0,72.87,1306.740789593464
94601.0,1128.12,1194.1952925193366
94623.0,760.66,2111.8991969361055
94637.0,46.36,1359.1577125122628
94888.0,788.37,1883.422376652172
94930.0,1128.12,1434.783133708809
94957.0,492.49,149.030757023172
94972.0,1128.12,1971.4740814404156
95237.0,691.89,1940.722594405546
95261.0,1433.02,1018.2416753676011
95263.0,807.91,1412.945480613183
95268.0,3689.49,1412.9595442729951
95278.0,2592.47,1635.3357173105765
95294.0,4285.99,1275.0652733443972
95332.0,388.36,-4130.52697058992
95355.0,786.07,706.4431896407706
95357.0,1128.12,615.0457130012138
95362.0,109.4,3325.1795461270563
95386.0,1128.12,1308.9705541375647
95419.0,85.36,386.7238903948028
95419.0,1595.4,386.7238903948028
95465.0,1128.12,-334.5810736413317
95467.0,1342.71,1029.9615409295611
95468.0,612.6,2046.6456710488562
95537.0,560.12,-6857.545700204911
95571.0,592.52,6957.890699229657
95573.0,1128.12,2365.2925567053235
95573.0,1676.95,2365.2925567053235
95596.0,87.14,2476.868826301915
95632.0,1128.12,1090.2711142267158
95642.0,1128.12,1683.5138879501485
95806.0,1210.9,-17161.946018854273
95816.0,2293.58,1548.9672148718944
95837.0,675.28,1493.1210818949878
95904.0,1128.12,1091.068347863397
95926.0,1128.12,1189.288975851535
95932.0,1089.13,289.5239444994317
96007.0,317.36,2046.1622181079358
96017.0,65.69,785.683066080089
96035.0,2195.26,1310.6379520082728
96041.0,1128.12,1697.025987380649
96076.0,1128.12,2563.8231211241973
96099.0,1128.12,-5990.473962044958
96105.0,1128.12,417.1541483235932
96147.0,71.47,14424.197274455864
96156.0,83.4,536.1903992996258
96227.0,1128.12,1437.2055782404784
96296.0,62.5,24796.89153746896
96296.0,560.27,24796.89153746896
96308.0,501.94,-228.96029186054756
96313.0,1128.12,3039.8994582310397
96314.0,606.27,1656.312921992081
96395.0,217.39,2005.5474360599562
96453.0,1128.12,3481.323354769873
96479.0,812.48,7850.342974112109
96631.0,1128.12,1787.1819454961428
96683.0,923.01,1131.7353225769994
96713.0,2017.82,10615.109928404943
96734.0,1656.61,1566.1269302889782
96735.0,1128.12,3561.8901146256117
96784.0,1128.12,-506.9853227623455
96917.0,37.87,1685.497190761754
96974.0,1559.1,2575.61077917049
97060.0,1128.12,100.56629593616418
97328.0,5151.66,15173.246256881044
97336.0,14848.54,1253.04679845408
97505.0,1896.45,2095.0028674899822
97530.0,1128.12,1977.8080645856219
97593.0,7790.74,14570.936624567024
97807.0,648.84,1435.9823703815816
97832.0,500.0,2708.234035609122
97901.0,367.0,1857.2062035348915
97995.0,1128.12,2453.934509341065
98134.0,272.2,4770.378341621904
98140.0,1128.12,4163.061367339312
98248.0,1212.01,1749.764406376491
98438.0,774.99,460.5863774825737
98460.0,1886.19,5491.946569749752
98477.0,9831.94,67504.80673150177
98508.0,102.8,1341.069892169881
98541.0,1741.85,-2821.6693077190403
98603.0,1128.12,-3668.5418894450854
98619.0,4963.33,1074.7904598729542
98626.0,3018.49,1135.8984499162675
98644.0,847.5,-159793.99914612505
98663.0,1128.12,10506.347099358902
98672.0,1418.88,1284.4281643518839
98694.0,72.58,1373.999616551183
98717.0,18.23,3833.1833999120618
98717.0,1128.12,3833.1833999120618
98754.0,192.88,500.0242161196138
98764.0,1253.19,1042.9108323699827
98766.0,649.46,-1489.447819791195
98802.0,23.92,1873.6210390307285
98809.0,1282.77,3.0208117310251072
98824.0,3369.1,4420.865998128324
98824.0,270.36,4420.865998128324
98844.0,1128.12,3356.764486683411
98885.0,5947.35,4956.309431003421
98916.0,182.41,1285.1008527038657
98920.0,1128.12,4066.0847398851056
98934.0,53.18,1217.365371766491
98954.0,1128.12,-5070.8428557897705
98978.0,80.15,1473.9620299570029
99024.0,217.02,665.4603360195458
99059.0,2537.18,1641.1720630162417
99095.0,3778.38,825.0830430462245
99125.0,1128.12,3047.719826807494
99135.0,1128.12,2068.2911765002123
99141.0,519.64,6540.302491146046
99168.0,2295.77,9677.624536616671
99187.0,875.18,3330.611057019735
99234.0,1942.19,18404.35522900793
99235.0,2302.4,-1205.1417359383097
99244.0,2419.33,1821.593538863805
99248.0,1128.12,-2093.6291481768462
99249.0,1128.12,2292.65578006982
99249.0,1128.12,2292.65578006982
99273.0,1128.12,3562.903478386823
99280.0,408.89,2303.47797302647
99294.0,1191.09,8438.44916993334
99299.0,63.45,1750.1804913600988
99336.0,513.69,-1389.794029180076
99342.0,78.04,-3365.838097608231
99377.0,1128.0,4470.677210219842
99504.0,505.55,25970.973215384995
99547.0,545.16,-1634.5518089901386
99590.0,508.73,2662.4180665356453
99639.0,1128.12,1384.0308732514745
99651.0,1128.12,-1662.6805122485541
99654.0,693.15,1716.7448861603727
99667.0,1128.12,1639.3247168295502
99670.0,1128.12,1440.3680639287786
99695.0,2652.61,843.5380464226533
99700.0,1094.49,1052.1979198941526
99719.0,1188.79,1125.2800843889543
99727.0,309.23,1182.6932242797097
99730.0,1128.12,1604.7583301843897
99762.0,1079.08,2048.8162794072086
99765.0,1128.12,1432.6866372455222
99797.0,1128.12,1302.111392362941
99809.0,1128.12,4317.13319167486
99836.0,437.18,1537.696430770094
99843.0,140.46,-12316.18970169747
99846.0,1725.31,788.5211409359015
99866.0,78.14,1407.7880285191904
99898.0,1263.81,1315.3881941865716
99901.0,1128.12,2196.4833767860914
99945.0,2628.12,2078.929550673668
99999.0,1893.61,1572.4959703944523
100022.0,3949.04,1600.8089962555728
100022.0,107.57,1600.8089962555728
100025.0,1128.12,-3219.161419983601
100049.0,564.0,877.1418500331938
100064.0,430.48,-15341.572302998584
100084.0,1128.12,3727.9172496612687
100084.0,904.36,3727.9172496612687
100096.0,1128.12,16647.108856900326
100115.0,2350.86,1919.6264469293517
100135.0,16510.22,1032.016424083417
100140.0,1128.12,-9301.059436547943
100153.0,927.83,1288.49623722403
100180.0,780.5,1737.8715311523204
100227.0,478.54,2332.6777438036074
100234.0,1128.12,1830.0463491889832
100242.0,119.58,1614.138742991364
100258.0,736.8,-264.5047912159135
100260.0,560.27,1625.1816831623585
100269.0,1128.12,1355.9000325530983
100306.0,1128.12,1255.0754759833983
100331.0,1128.12,900.0286301704405
100373.0,1128.12,2554.603128499894
100382.0,1990.15,1555.6608420467167
100442.0,1287.8,1695.6969558317962
100447.0,1128.12,1736.0649377983905
100488.0,795.14,1555.8943351740259
100568.0,1128.12,402.41867605923335
100592.0,1128.12,-2244.4752820107014
100617.0,729.93,2004.6366560793017
100629.0,1128.12,-2499.9498694940144
100674.0,353.17,73.16457831555931
100698.0,1128.12,2251.458601394172
100703.0,1128.12,1225.361675980538
100736.0,1128.12,1837.7708043864684
100753.0,2709.48,1983.7752096424374
100757.0,89.23,1793.1185862345114
100831.0,214.5,526.2992591447376
100881.0,1128.12,2183.5866665878584
100932.0,688.37,11433.110917009848
100940.0,1128.12,1535.416929546224
100975.0,958.83,1620.480370970112
101035.0,457.34,1417.9218407325598
101069.0,1140.28,2673.7086422497846
101069.0,1303.92,2673.7086422497846
101079.0,84.79,1768.5024879848615
101086.0,114.37,1719.0765259300167
101105.0,21477.44,26447.07916488591
101110.0,88.09,-5941.491268326728
101127.0,1386.56,1020.0943960070204
101154.0,1128.12,-1010.3055535713521
101160.0,2574.95,3933.8848392966634
101161.0,55.12,2631.4295133263217
101163.0,1128.12,1624.1584325799877
101167.0,426.5,1504.4490845544558
101173.0,829.99,-587.6579054900526
101212.0,1128.12,8262.509842200743
101249.0,1128.12,1579.1547495345135
101279.0,1128.12,4479.375710424724
101280.0,1188.84,2563.744009157947
101288.0,256.22,1662.9219215109767
101291.0,807.26,980.4384303714988
101555.0,98.47,78.67499075940557
101626.0,1128.12,741.5665975412221
101649.0,1128.12,3656.1435358726135
101664.0,103.65,-1550.052895235878
101673.0,5009.89,-684.6153285631563
101710.0,1128.12,5124.97616203527
101730.0,564.06,14943.168110629453
101945.0,277.65,-32145.11636714938
101955.0,1128.12,1575.6195196891567
101965.0,2427.88,4586.751247493497
101981.0,1128.12,9551.641765764285
102000.0,1763.84,4594.151853043357
102083.0,1230.95,1181.9332304438362
102086.0,12974.9,3420.8846532871526
102210.0,1128.12,3146.2605973235736
102222.0,1128.12,1150.0392128797682
102226.0,1128.12,-2375.0591530516026
102250.0,1128.12,2878.8592195914716
102263.0,1128.12,2054.788971751144
102280.0,1128.12,-3300.0395928320486
102331.0,1128.12,3254.7371806374617
102395.0,1128.12,8155.302937508444
102422.0,1128.12,361.9389636865755
102433.0,1128.12,1562.778031841794
102463.0,1128.12,-494.29730856926824
102552.0,2376.8,16834.61505015799
102559.0,1128.12,52199.163918807695
102583.0,2873.12,849.3170456266378
102774.0,1128.12,1368.093656311616
102797.0,1128.12,1166.3415984010157
102803.0,1128.12,-8759.626122141988
102880.0,1128.12,509.98540513730586
102892.0,2170.15,1843.2259944216385
102900.0,1128.12,2171.2001598737243
102922.0,2046.36,2751.2573492331667
102922.0,1128.12,2751.2573492331667
102924.0,1128.12,6239.851669669187
102926.0,790.18,1045.7880580602284
102986.0,89.82,-7877.34458009222
103108.0,959.25,1643.7165959974404
103118.0,410.9,1973.8114647056886
103155.0,1128.12,1649.6104236437718
103190.0,1000.27,1409.3657677003935
103197.0,830.48,1790.9440495804142
103239.0,182.7,1157.4242672895377
103304.0,535.94,2185.108546897727
103337.0,972.48,1925.1945754527878
103358.0,1128.12,1666.9543744947478
103391.0,1197.78,1708.849825551828
103423.0,75.68,1444.6264500512195
103484.0,1128.12,1972.6949692536066
103560.0,647.9,1948.2665322229668
103562.0,2243.96,2260.5273157644374
103584.0,63.82,2214.998490688157
103600.0,1128.12,2908.428126896406
103614.0,1128.12,3181.246643943763
103627.0,6128.82,-897.1661196029966
103702.0,1128.12,1715.0569297341342
103785.0,59.19,6068.734180950392
103810.0,214.21,1505.6318906480078
103820.0,1128.12,-2695.170907832603
103835.0,1128.12,1102.2172921138363
103855.0,360.32,1715.5529247469735
103872.0,1262.9,2129.33977574023
103898.0,4127.54,2386.0368105658163
103909.0,1791.25,1123.196397312979
104022.0,1204.34,15699.924958498032
104026.0,1128.12,3116.3669915446076
104045.0,329.52,30505.41046925514
104120.0,1128.12,1432.139353264905
104122.0,1128.12,2360.9786712479586
104141.0,1128.12,1014.3812497050628
104191.0,669.71,-948.4666599805703
104209.0,564.06,1541.5072478114491
104347.0,71.65,-4188.700742921558
104384.0,1128.12,899.2769451661095
104391.0,1128.12,1698.6948443328743
104433.0,1128.12,1841.6731890372937
104472.0,564.06,1030.3518439409465
104499.0,171.04,1251.3548086290857
104528.0,1128.12,3211.1548029143514
104545.0,1128.12,1881.4404081403777
104583.0,1128.12,2123.010652053111
104590.0,1128.12,1297.1136889244485
104616.0,1128.12,1543.996274656313
104692.0,1224.35,1467.0168519432182
104725.0,1128.12,1619.0227824470044
104779.0,1128.12,1225.7406663730274
104824.0,321.99,-385.7365502431389
104860.0,1115.64,-6263.5263985802685
105074.0,1976.89,1322.429535380767
105095.0,1064.46,6086.255689307766
105098.0,333.17,50266.91804520982
105098.0,152333.22,50266.91804520982
105106.0,1128.12,10296.740740185036
105111.0,849.28,1573.9084532934178
105122.0,8.06,2073.207638342899
105195.0,1128.12,2546.5614360800914
105243.0,585.64,1877.1860563829598
105252.0,1128.12,-4771.7036651140315
105303.0,1128.12,2898.6288661600015
105307.0,1204.93,4257.7190710276245
105366.0,1069.55,1166.0166288248079
105402.0,152.45,908.7490763437766
105479.0,580.08,-410.8451675777676
105587.0,911.29,1113.7538373133152
105711.0,1128.12,321.12631807672733
105786.0,1235.0,3553.988924672807
105800.0,1128.12,1162.5733969869298
105815.0,1045.99,-1768.888841165423
105821.0,3127.61,1120.0747668227095
105861.0,1128.12,1370.3552357666338
105922.0,1128.12,-6438.028469499442
105925.0,1128.12,1274.5575161151405
105968.0,402.06,1807.0664247753477
106001.0,120.88,2532.163841686572
106086.0,63.82,1498.502204090092
106124.0,1128.12,113.57106266158601
106126.0,1128.12,2532.496083205628
106146.0,1128.12,1351.8281414068435
106146.0,1128.12,1351.8281414068435
106286.0,1128.12,221.7592393780278
106341.0,1194.26,1736.0646927078863
106395.0,1057.57,3303.4605941016916
106523.0,1072.47,2401.5669063085256
106527.0,1128.12,636.5407133267188
106536.0,1209.68,835.735924021219
106682.0,1128.12,1038.8683194638982
106717.0,602.04,709.3428926311581
106727.0,3580.89,1335.6009497589523
106773.0,3693.95,1303.1666022384668
106780.0,1128.12,1735.0016008553712
106830.0,604.21,4458.188982304741
106984.0,1128.12,6663.083594019193
107107.0,1128.12,3220.016350615636
107107.0,1128.12,3220.016350615636
107137.0,229.09,2062.010235684206
107152.0,1128.12,1204.7953955697924
107171.0,1128.12,3885.741804070932
107174.0,1128.12,2397.3960137718836
107231.0,1128.12,1245.3946008818532
107236.0,4472.52,147681.4670595634
107254.0,5445.27,1516.1703606856133
107480.0,1128.12,8500.453250937495
107660.0,1128.12,1912.3511554042852
107680.0,1128.12,1408.2235198158107
107682.0,1128.12,-3973.529656363809
107706.0,1128.12,1180.4672266783664
107732.0,3094.66,1816.2013082446642
107995.0,767.04,1853.6901232960397
108019.0,1128.12,1962.0155148028718
108034.0,636.99,310.16752753586235
108041.0,2126.2,1480.6616658443231
108045.0,1128.12,1851.6585160868005
108054.0,12284.35,3548.1694139064216
108084.0,1128.12,1749.37107145563
108110.0,1128.12,2068.973508429981
108115.0,631.84,773.8385824493123
108153.0,65.57,1627.1190741132768
108183.0,1128.12,1306.1355342503475
108186.0,9682.03,2500.54933541565
108218.0,1128.12,1594.2890989413831
108321.0,1853.38,1763.6568028276797
108336.0,1128.12,2849.379300346263
108363.0,6876.8,744.8185332704497
108535.0,66.55,1430.2814210852616
108542.0,1374.68,1703.5805873393633
108543.0,84.6,5516.914746316846
108546.0,1328.12,947.7550934532397
108554.0,2070.6,1402.4894970511098
108579.0,1128.12,2393.561324021993
108767.0,1128.12,1892.2922306209962
108786.0,9512.82,2069.5220837542347
108817.0,81.46,3590.9426808120706
108832.0,17018.45,6691.54976164013
108887.0,1128.12,-3435.3257303517407
108896.0,2702.97,614.6678239307589
108902.0,1128.12,2029.6277879926786
108910.0,1697.37,1554.182251789206
109195.0,1128.12,27144.980599514885
109234.0,1128.12,921.4856266995464
109247.0,1128.12,1370.1978323616236
109262.0,78.65,1387.037882073296
109273.0,1128.12,-797.3414560654994
109274.0,1128.12,-785.6344367727909
109352.0,1128.12,1547.6260881409269
109352.0,335.69,1547.6260881409269
109352.0,1128.12,1547.6260881409269
109451.0,2493.88,2621.59371607018
109460.0,75.32,-576.0147120638977
109504.0,1128.12,1337.246092866657
109515.0,1185.49,24416.872663790782
109600.0,1236.54,869.4428386126448
109617.0,11.57,4952.34570609733
109652.0,2196.7,31563.00956636316
109729.0,74966.23,14345.538344497234
109765.0,12782.99,9005.684677062098
109783.0,78.99,900.7901898472193
109793.0,564.06,1875.1797883237357
109821.0,2588.62,1142.1773729609806
109851.0,876.82,-1000.1426533757345
109859.0,1128.12,-170896.69196860158
109908.0,1128.12,1272.6804912188775
109959.0,1128.12,-1373.0944806614236
110013.0,237.7,625.6559870414834
110030.0,564.06,1455.729206120779
110045.0,1234.71,1658.207497897996
110053.0,984.32,1444.4763969363692
110065.0,598.94,887.6052075165941
110073.0,1128.12,6515.189934357116
110132.0,1128.12,576.2668199727286
110277.0,1207.29,-5226.701069506098
110342.0,13738.86,4797.97478331815
110346.0,878.76,543.4303767843094
110368.0,1128.12,326.85837394335215
110431.0,1354.76,1562.3807751751363
110533.0,1128.12,4533.6505628641735
110656.0,716.96,16472.022743351245
110678.0,745.22,456.15343483307225
110807.0,1128.12,-7145.391871513459
110846.0,1128.12,556383.4913877312
110846.0,1403057.4,556383.4913877312
110847.0,142.07,1511.6831309824154
110881.0,1128.12,3256.5100292585544
110888.0,1128.12,1679.9787938815919
110913.0,1201.58,1002.7980883565726
110923.0,1128.12,1670.9155609006739
111240.0,1634.04,1140.93477181163
111264.0,72.93,896.4237424476452
111305.0,1128.12,1515.6105556976522
111377.0,266.13,401.6427638468738
111551.0,1128.12,-5935.904593654821
111863.0,2652.61,1529.5691007999933
111880.0,476.72,1499.576190786671
111891.0,1128.12,2227.9266107400204
111900.0,1129.17,2992.636896901728
111961.0,1851.21,6224.225873002417
111985.0,551.05,1584.6923622924053
111992.0,1128.12,3185.348628780738
112039.0,1128.12,844.9375072929549
112041.0,1067.14,2839.906055554466
112061.0,860.06,83.85161477646437
112150.0,1128.12,-255.71414434035069
112163.0,1128.12,587.4615460896235
112169.0,1043.57,18292.695211994294
112234.0,1128.12,2231.219805963004
112245.0,1128.12,1834.8085234728956
112306.0,1128.12,-138.0676223351912
112324.0,75.32,-320.0167715875043
112375.0,76.22,6043.047517776443
112378.0,1096.93,1562.5875647933192
112577.0,504.73,1530.7857005936576
112606.0,1181.05,1506.4161542841953
112643.0,1128.12,1753.2559408925454
112646.0,564.06,13490.205752334241
112646.0,1018.71,13490.205752334241
112726.0,1129.07,2403.761043000296
112769.0,251.22,1169.4695157288427
112813.0,393.01,1048.9751688570384
112860.0,1128.12,947.6266053199384
112934.0,2191.12,1674.526193297423
113216.0,1301.04,1897.1605385341882
113314.0,4074.95,3428.8883997954545
113328.0,1128.12,-234.52197431206147
113342.0,460.88,1744.2282482303287
113380.0,214.19,723.5979821934815
113380.0,1128.12,723.5979821934815
113402.0,1128.12,9064.943787460448
113464.0,1128.12,-2370.2985354412613
113750.0,1128.12,3141.475381972816
113774.0,283.55,3942.903008481029
113784.0,68.0,2092.049818027583
113850.0,1433.02,2507.028044790755
113853.0,1128.12,1837.9034507797492
113859.0,228.11,3442.079004101112
113876.0,1128.12,1670.9150878429161
113887.0,1128.12,-629.8084248704755
113894.0,1128.12,122.12006274970943
113953.0,1128.12,-343.2716277469109
113970.0,63.27,709.9882698518306
113985.0,69.65,484.20456319340315
113997.0,1128.12,1125.6957793845165
114053.0,1740.98,2256.2443568710787
114083.0,1128.12,1429.9956125607703
114088.0,1128.12,1235.799757681745
114198.0,1128.12,402.37124802302577
114478.0,805.88,1165.366433016858
114568.0,8169.67,2370.8084668805823
114585.0,14.98,3388.2734908218945
114849.0,1283.01,71154.41882612092
114918.0,2887.94,15276.044868944711
114983.0,1128.12,1099.4449002288463
115165.0,1128.12,-10076.241495024193
115165.0,1026.75,-10076.241495024193
115178.0,1128.12,1622.6373890306115
115208.0,225.99,1776.4546373931435
115335.0,1128.12,1222.71071940271
115353.0,936.5,-9285.297336547595
115361.0,1128.12,11021.768994893382
115372.0,1128.12,-4213.0568258907
115380.0,4391.96,-1381.5686819805549
115548.0,1128.12,870.202033213833
115621.0,1128.12,1549.5531867541504
116185.0,173.59,2685.6086592993324
116185.0,3944.79,2685.6086592993324
116188.0,1128.12,-894.9972690371928
116295.0,1848.94,-1379.727413824445
116381.0,579.17,2067.086998135377
116387.0,1128.12,12731.808969902962
116434.0,1128.12,1846.0101982886713
116435.0,1128.12,1984.3952135681407
116458.0,1128.12,1690.0649165921654
116476.0,1128.12,1991.8372526342164
116528.0,1128.12,2219.931945484837
116532.0,1128.12,2425.1295575211357
116538.0,2028.84,1893.9335545892152
116557.0,1542.52,1849.0289222021263
116561.0,1128.12,2046.707152508765
116570.0,642.33,6377.209769874805
116879.0,1128.12,-2366.889551218015
117207.0,1128.12,-6679.905092971291
117223.0,792.67,-49734.56512919845
117286.0,1128.12,2936.968611661413
117386.0,1128.12,2148.0217360070096
117393.0,7793.63,605.5719526560913
117591.0,361.25,-4484.292419477627
118220.0,657.43,1578.0733153502063
118870.0,647.92,1703.374721924594
118924.0,69.65,3121.9910552681877
118982.0,3235.43,43469.90900437739
119370.0,54.83,-11470.522955309752
119453.0,1128.12,1658.5809519820791
119493.0,3748.82,4256.904313556279
119512.0,474.38,8624.795743200253
119641.0,647.45,2170.435331282901
119785.0,1128.12,-11488.543401561681
119810.0,1128.12,1723.7063587748967
119991.0,2144.68,1635.5783349046221
119991.0,1759.49,1635.5783349046221
120042.0,1128.12,1625.158208317257
120121.0,151.25,-42.61952656049632
120233.0,1128.12,-1146.2026204652404
120246.0,2752.0,599.4278452166957
120391.0,1428.12,1513.723301705172
120480.0,1128.12,1244.1942178006864
120998.0,515.38,17935.926774379495
121200.0,405.45,1743.8286016002153
121216.0,1128.12,2157.1082219686464
121336.0,1128.12,2897.573401615248
121470.0,1128.12,285.27653141099506
121540.0,1105.44,2805.8932194327235
125345.0,1128.12,7411.509860990868
125402.0,1203.84,7144.757685226061
125424.0,29.42,953.7469267527056
125502.0,1227.94,1360.9900381190785
125579.0,607.66,1708.2134619384517
125646.0,1128.12,860.5283948897459
125687.0,1605.86,1074.52363170114
125817.0,3493.67,1247.118000063449
125899.0,790.94,338.0632350623276
125899.0,1128.12,338.0632350623276
125903.0,71791.29,28397.083117700367
125996.0,54.48,907.262896981982
126086.0,1128.12,2888.3074137380972
126132.0,2780.55,2648.420761949292
126185.0,2868.81,2138.4911362086204
126214.0,75.92,1471.004800404912
126258.0,423.5,1607.2665285606681
126388.0,566.2,1312.436678082117
126413.0,1128.12,2558.7291033051733
126423.0,318.52,1734.9256841134957
126559.0,1128.12,839.0833884686668
126584.0,1128.12,-87.77367775298963
126592.0,564.06,1434.9872132777691
126659.0,15.08,3049.8077363765815
126733.0,570.88,1541.1655456197736
126736.0,1128.12,1290.7284181678554
126761.0,773.45,1306.2608939560464
126782.0,1128.12,1580.7743123466196
126787.0,1128.12,15783.860269523782
126804.0,1128.0,500.5368421113357
126889.0,1128.12,3609.5330327237602
126948.0,548.82,2084.2554527941534
126960.0,1128.12,2389.010090979598
127009.0,8901.3,11664.044140924441
127138.0,1128.12,1689.8997190462323
127192.0,382.81,554.2058936441867
127235.0,1128.12,3289.556006532757
127262.0,686.02,1260.4586554889138
127335.0,135.17,3730.7179881942498
127347.0,1213.09,1607.6816996901957
127584.0,1128.12,-272.96269386090063
127584.0,1444.28,-272.96269386090063
127683.0,980.57,1424.8215031139005
127803.0,159.98,1498.2684227778755
127859.0,17263.73,10149.755870924417
127946.0,1128.12,1227.0406113770105
127951.0,23.26,1516.925307511819
127959.0,99.0,1290.8910117063501
127981.0,535.43,1349.2719672889598
128022.0,938.12,4288.226070031318
128077.0,274.52,4949.046054401918
128107.0,1128.12,199.7557607026846
128116.0,1128.12,1028.1600150725249
128212.0,1838.11,1573.4876804865166
128212.0,1128.12,1573.4876804865166
128252.0,239.8,3194.6645364718975
128259.0,1128.12,3530.9502447427726
128438.0,241.03,1241.8662569430105
128539.0,1030.5,4268.75650801174
128541.0,3496.89,1455.7227976300953
128547.0,889.68,1096.4523629412015
128571.0,640.24,1752.4619294316988
128622.0,1128.12,2643.8607595178537
128640.0,1128.12,565.5620247168729
128696.0,1128.12,1442.510204214249
128837.0,1128.12,2293.2978357348325
128839.0,1128.12,1394.6244555815072
128860.0,2738.56,1732.6960771902984
128949.0,585.63,1461.4938133984592
129005.0,1128.12,2345.245128459625
129047.0,1128.12,-3825.785615398532
129062.0,1128.12,1730.3367494474253
129068.0,1054.84,196.50006970021371
129088.0,564.06,1114.1274967327088
129116.0,1128.12,1321.0347882330564
129119.0,1128.12,1205.2125231965877
129137.0,1630.13,1677.7539559209154
129147.0,1312.57,1648.4855346079098
129149.0,266.79,2555.525194331114
129224.0,1128.12,1527.2106743194122
129252.0,799.9,1473.38384618481
129253.0,3512.61,984.7224871741316
129270.0,1391.7,1376.909853768718
129345.0,1128.12,1483.2326720471603
129386.0,2063.14,1480.091438127092
129403.0,69.41,2516.4084629325557
129438.0,1128.12,1561.2610207553491
129531.0,2202.89,1394.371207975479
129551.0,921.18,1585.0741176853048
129592.0,1128.12,1282.661505931902
129635.0,96.84,1267.557527064406
129655.0,1128.12,1561.092588685301
129714.0,1128.12,1349.318209057199
129724.0,1128.12,1479.5925923540576
129733.0,45734.7,5792.60282857151
129809.0,1128.12,1372.2897138254223
129846.0,1128.12,-449.554366243629
129855.0,4475.9,9081.595415800373
129868.0,71.92,1615.71769094973
129885.0,1128.12,1402.420360364614
130012.0,987.44,2764.4195866005375
130018.0,568.55,941.6876833442991
130051.0,1128.12,2724.9426085939695
130077.0,1128.12,5238.49963154067
130089.0,455.21,513.9198404819699
130138.0,3938.28,3176.644867555579
130180.0,2388.95,2127.540942641436
130207.0,1128.12,780.2379613643134
130223.0,74.72,1673.0318465449368
130226.0,1128.12,1137.4425244189251
130233.0,4617.37,869.4767094387107
130298.0,1128.12,-740.6874166717464
130323.0,60.17,97.17543443899429
130353.0,1128.12,1167.085917199314
130363.0,1128.12,2430.8016483156316
130375.0,1128.12,2135.917438555515
130375.0,1128.12,2135.917438555515
130386.0,1128.12,1728.2458729188827
130413.0,74.81,1094.639457257459
130433.0,464.7,2072.0309345009555
130501.0,331.36,1835.4702258373563
130503.0,528.29,2428.3636067333996
130532.0,1128.12,-409.1949593106548
130565.0,230.28,3092.292365274993
130567.0,2615.08,1938.84653908324
130602.0,1128.12,1480.8262652668564
130632.0,1128.12,970.2303808562185
130646.0,2929.59,1272.0811888472635
130673.0,1128.12,1001.9296638749528
130703.0,1128.12,1337.2878241204974
130730.0,333.85,1691.7842236117365
